clapp1995
200
ne
Wavelength (microns) 	 real  imaginary
2.62036e+00  1.20766e+00  4.51000e-03
2.62102e+00  1.20728e+00  4.45000e-03
2.62168e+00  1.20689e+00  4.43000e-03
2.62235e+00  1.20649e+00  4.47000e-03
2.62301e+00  1.20611e+00  4.55000e-03
2.62367e+00  1.20574e+00  4.66000e-03
2.62434e+00  1.20540e+00  4.79000e-03
2.62500e+00  1.20507e+00  4.93000e-03
2.62567e+00  1.20477e+00  5.11000e-03
2.62634e+00  1.20449e+00  5.32000e-03
2.62700e+00  1.20426e+00  5.56000e-03
2.62767e+00  1.20410e+00  5.82000e-03
2.62833e+00  1.20399e+00  6.05000e-03
2.62900e+00  1.20395e+00  6.25000e-03
2.62967e+00  1.20395e+00  6.41000e-03
2.63034e+00  1.20398e+00  6.54000e-03
2.63100e+00  1.20405e+00  6.59000e-03
2.63167e+00  1.20412e+00  6.57000e-03
2.63234e+00  1.20418e+00  6.46000e-03
2.63301e+00  1.20419e+00  6.28000e-03
2.63368e+00  1.20414e+00  6.07000e-03
2.63435e+00  1.20404e+00  5.84000e-03
2.63502e+00  1.20387e+00  5.60000e-03
2.63569e+00  1.20365e+00  5.37000e-03
2.63636e+00  1.20338e+00  5.15000e-03
2.63703e+00  1.20307e+00  4.96000e-03
2.63770e+00  1.20272e+00  4.82000e-03
2.63837e+00  1.20236e+00  4.73000e-03
2.63904e+00  1.20200e+00  4.67000e-03
2.63972e+00  1.20165e+00  4.64000e-03
2.64039e+00  1.20132e+00  4.64000e-03
2.64106e+00  1.20100e+00  4.67000e-03
2.64174e+00  1.20071e+00  4.73000e-03
2.64241e+00  1.20046e+00  4.80000e-03
2.64308e+00  1.20024e+00  4.85000e-03
2.64376e+00  1.20005e+00  4.87000e-03
2.64443e+00  1.19987e+00  4.85000e-03
2.64511e+00  1.19970e+00  4.79000e-03
2.64578e+00  1.19950e+00  4.71000e-03
2.64646e+00  1.19927e+00  4.62000e-03
2.64714e+00  1.19902e+00  4.51000e-03
2.64781e+00  1.19874e+00  4.40000e-03
2.64849e+00  1.19843e+00  4.30000e-03
2.64917e+00  1.19810e+00  4.23000e-03
2.64984e+00  1.19776e+00  4.19000e-03
2.65052e+00  1.19741e+00  4.18000e-03
2.65120e+00  1.19709e+00  4.18000e-03
2.65188e+00  1.19679e+00  4.19000e-03
2.65256e+00  1.19650e+00  4.19000e-03
2.65323e+00  1.19622e+00  4.18000e-03
2.65391e+00  1.19593e+00  4.16000e-03
2.65459e+00  1.19565e+00  4.13000e-03
2.65528e+00  1.19534e+00  4.07000e-03
2.65596e+00  1.19501e+00  4.01000e-03
2.65664e+00  1.19464e+00  3.96000e-03
2.65732e+00  1.19425e+00  3.94000e-03
2.65800e+00  1.19385e+00  3.97000e-03
2.65868e+00  1.19345e+00  4.05000e-03
2.65936e+00  1.19309e+00  4.15000e-03
2.66005e+00  1.19274e+00  4.26000e-03
2.66073e+00  1.19243e+00  4.37000e-03
2.66141e+00  1.19212e+00  4.46000e-03
2.66210e+00  1.19182e+00  4.57000e-03
2.66278e+00  1.19153e+00  4.70000e-03
2.66347e+00  1.19125e+00  4.84000e-03
2.66415e+00  1.19100e+00  4.99000e-03
2.66484e+00  1.19077e+00  5.14000e-03
2.66552e+00  1.19058e+00  5.30000e-03
2.66621e+00  1.19044e+00  5.45000e-03
2.66689e+00  1.19034e+00  5.59000e-03
2.66758e+00  1.19028e+00  5.69000e-03
2.66827e+00  1.19026e+00  5.73000e-03
2.66895e+00  1.19024e+00  5.69000e-03
2.66964e+00  1.19021e+00  5.56000e-03
2.67033e+00  1.19014e+00  5.38000e-03
2.67102e+00  1.19001e+00  5.18000e-03
2.67171e+00  1.18983e+00  4.95000e-03
2.67240e+00  1.18960e+00  4.71000e-03
2.67308e+00  1.18931e+00  4.47000e-03
2.67377e+00  1.18898e+00  4.26000e-03
2.67446e+00  1.18862e+00  4.08000e-03
2.67516e+00  1.18825e+00  3.94000e-03
2.67585e+00  1.18788e+00  3.81000e-03
2.67654e+00  1.18750e+00  3.70000e-03
2.67723e+00  1.18712e+00  3.57000e-03
2.67792e+00  1.18672e+00  3.43000e-03
2.67861e+00  1.18629e+00  3.32000e-03
2.67931e+00  1.18586e+00  3.24000e-03
2.68000e+00  1.18542e+00  3.19000e-03
2.68069e+00  1.18500e+00  3.17000e-03
2.68139e+00  1.18460e+00  3.15000e-03
2.68208e+00  1.18421e+00  3.11000e-03
2.68277e+00  1.18383e+00  3.07000e-03
2.68347e+00  1.18344e+00  3.00000e-03
2.68416e+00  1.18303e+00  2.92000e-03
2.68486e+00  1.18260e+00  2.82000e-03
2.68555e+00  1.18211e+00  2.71000e-03
2.68625e+00  1.18156e+00  2.62000e-03
2.68695e+00  1.18097e+00  2.60000e-03
2.68765e+00  1.18038e+00  2.67000e-03
2.68834e+00  1.17981e+00  2.83000e-03
2.68904e+00  1.17929e+00  3.04000e-03
2.68974e+00  1.17884e+00  3.27000e-03
2.69044e+00  1.17845e+00  3.50000e-03
2.69114e+00  1.17811e+00  3.72000e-03
2.69183e+00  1.17783e+00  3.93000e-03
2.69253e+00  1.17759e+00  4.10000e-03
2.69323e+00  1.17737e+00  4.22000e-03
2.69393e+00  1.17715e+00  4.27000e-03
2.69463e+00  1.17692e+00  4.27000e-03
2.69534e+00  1.17667e+00  4.27000e-03
2.69604e+00  1.17641e+00  4.27000e-03
2.69674e+00  1.17615e+00  4.26000e-03
2.69744e+00  1.17590e+00  4.22000e-03
2.69814e+00  1.17565e+00  4.13000e-03
2.69885e+00  1.17538e+00  4.00000e-03
2.69955e+00  1.17507e+00  3.85000e-03
2.70025e+00  1.17472e+00  3.66000e-03
2.70096e+00  1.17430e+00  3.45000e-03
2.70166e+00  1.17382e+00  3.21000e-03
2.70237e+00  1.17325e+00  2.99000e-03
2.70307e+00  1.17259e+00  2.83000e-03
2.70378e+00  1.17189e+00  2.76000e-03
2.70448e+00  1.17118e+00  2.81000e-03
2.70519e+00  1.17049e+00  2.95000e-03
2.70589e+00  1.16985e+00  3.16000e-03
2.70660e+00  1.16928e+00  3.41000e-03
2.70731e+00  1.16877e+00  3.67000e-03
2.70801e+00  1.16833e+00  3.94000e-03
2.70872e+00  1.16793e+00  4.19000e-03
2.70943e+00  1.16758e+00  4.40000e-03
2.71014e+00  1.16725e+00  4.57000e-03
2.71085e+00  1.16693e+00  4.71000e-03
2.71156e+00  1.16661e+00  4.83000e-03
2.71227e+00  1.16630e+00  4.93000e-03
2.71298e+00  1.16598e+00  5.03000e-03
2.71369e+00  1.16566e+00  5.09000e-03
2.71440e+00  1.16534e+00  5.12000e-03
2.71511e+00  1.16499e+00  5.14000e-03
2.71582e+00  1.16463e+00  5.16000e-03
2.71653e+00  1.16426e+00  5.18000e-03
2.71725e+00  1.16390e+00  5.20000e-03
2.71796e+00  1.16352e+00  5.21000e-03
2.71867e+00  1.16313e+00  5.20000e-03
2.71939e+00  1.16273e+00  5.18000e-03
2.72010e+00  1.16231e+00  5.17000e-03
2.72081e+00  1.16188e+00  5.17000e-03
2.72153e+00  1.16144e+00  5.16000e-03
2.72224e+00  1.16097e+00  5.14000e-03
2.72296e+00  1.16050e+00  5.14000e-03
2.72368e+00  1.16002e+00  5.17000e-03
2.72439e+00  1.15954e+00  5.23000e-03
2.72511e+00  1.15908e+00  5.30000e-03
2.72583e+00  1.15863e+00  5.36000e-03
2.72654e+00  1.15820e+00  5.40000e-03
2.72726e+00  1.15778e+00  5.41000e-03
2.72798e+00  1.15735e+00  5.41000e-03
2.72870e+00  1.15690e+00  5.39000e-03
2.72941e+00  1.15643e+00  5.35000e-03
2.73013e+00  1.15593e+00  5.29000e-03
2.73085e+00  1.15539e+00  5.25000e-03
2.73157e+00  1.15481e+00  5.22000e-03
2.73229e+00  1.15422e+00  5.23000e-03
2.73301e+00  1.15362e+00  5.29000e-03
2.73374e+00  1.15302e+00  5.38000e-03
2.73446e+00  1.15244e+00  5.49000e-03
2.73518e+00  1.15188e+00  5.62000e-03
2.73590e+00  1.15134e+00  5.74000e-03
2.73662e+00  1.15082e+00  5.85000e-03
2.73735e+00  1.15030e+00  5.96000e-03
2.73807e+00  1.14978e+00  6.06000e-03
2.73879e+00  1.14926e+00  6.16000e-03
2.73952e+00  1.14873e+00  6.27000e-03
2.74024e+00  1.14820e+00  6.38000e-03
2.74097e+00  1.14768e+00  6.49000e-03
2.74169e+00  1.14717e+00  6.60000e-03
2.74242e+00  1.14666e+00  6.71000e-03
2.74314e+00  1.14615e+00  6.82000e-03
2.74387e+00  1.14564e+00  6.91000e-03
2.74460e+00  1.14513e+00  6.99000e-03
2.74532e+00  1.14461e+00  7.06000e-03
2.74605e+00  1.14408e+00  7.14000e-03
2.74678e+00  1.14354e+00  7.21000e-03
2.74751e+00  1.14300e+00  7.29000e-03
2.74824e+00  1.14245e+00  7.37000e-03
2.74897e+00  1.14189e+00  7.46000e-03
2.74969e+00  1.14132e+00  7.53000e-03
2.75042e+00  1.14073e+00  7.61000e-03
2.75116e+00  1.14013e+00  7.70000e-03
2.75189e+00  1.13951e+00  7.81000e-03
2.75262e+00  1.13890e+00  7.95000e-03
2.75335e+00  1.13829e+00  8.12000e-03
2.75408e+00  1.13770e+00  8.31000e-03
2.75481e+00  1.13713e+00  8.50000e-03
2.75555e+00  1.13659e+00  8.70000e-03
2.75628e+00  1.13609e+00  8.89000e-03
2.75701e+00  1.13559e+00  9.07000e-03
2.75775e+00  1.13511e+00  9.22000e-03
2.75848e+00  1.13463e+00  9.34000e-03
2.75921e+00  1.13416e+00  9.44000e-03
2.75995e+00  1.13367e+00  9.51000e-03
2.76068e+00  1.13317e+00  9.58000e-03
2.76142e+00  1.13266e+00  9.63000e-03
2.76216e+00  1.13213e+00  9.67000e-03
2.76289e+00  1.13158e+00  9.69000e-03
2.76363e+00  1.13102e+00  9.71000e-03
2.76437e+00  1.13044e+00  9.72000e-03
2.76510e+00  1.12984e+00  9.72000e-03
2.76584e+00  1.12921e+00  9.74000e-03
2.76658e+00  1.12856e+00  9.75000e-03
2.76732e+00  1.12790e+00  9.77000e-03
2.76806e+00  1.12722e+00  9.79000e-03
2.76880e+00  1.12652e+00  9.84000e-03
2.76954e+00  1.12581e+00  9.92000e-03
2.77028e+00  1.12512e+00  1.00200e-02
2.77102e+00  1.12443e+00  1.01200e-02
2.77176e+00  1.12375e+00  1.02200e-02
2.77250e+00  1.12306e+00  1.03000e-02
2.77325e+00  1.12236e+00  1.03600e-02
2.77399e+00  1.12167e+00  1.04400e-02
2.77473e+00  1.12100e+00  1.05600e-02
2.77547e+00  1.12033e+00  1.06600e-02
