mastrapa2008Ic
110
ne
Wavelength (microns) 	 real  imaginary
1.1202052e+00  1.3124125e+00  7.2321478e-07
1.1203263e+00  1.3124104e+00  1.8949191e-06
1.1204475e+00  1.3124087e+00  1.3820849e-06
1.1205686e+00  1.3124065e+00  1.4593087e-06
1.1206897e+00  1.3124048e+00  2.5291963e-06
1.1208110e+00  1.3124033e+00  2.3251612e-06
1.1209322e+00  1.3124014e+00  1.8028522e-06
1.1210535e+00  1.3123994e+00  2.1639914e-06
1.1211748e+00  1.3123977e+00  2.2672095e-06
1.1212960e+00  1.3123960e+00  2.5323432e-06
1.1214175e+00  1.3123944e+00  2.3751281e-06
1.1215388e+00  1.3123926e+00  2.0977077e-06
1.1216602e+00  1.3123906e+00  1.7316787e-06
1.1217817e+00  1.3123887e+00  1.9802915e-06
1.1219031e+00  1.3123869e+00  2.3077903e-06
1.1220247e+00  1.3123851e+00  1.7344637e-06
1.1221461e+00  1.3123831e+00  2.0517616e-06
1.1222676e+00  1.3123814e+00  2.3079399e-06
1.1223892e+00  1.3123800e+00  2.1481314e-06
1.1225107e+00  1.3123778e+00  1.1419698e-06
1.1226323e+00  1.3123755e+00  1.5753978e-06
1.1227540e+00  1.3123735e+00  1.2370666e-06
1.1228756e+00  1.3123715e+00  2.0363466e-06
1.1229973e+00  1.3123698e+00  2.0560858e-06
1.1231190e+00  1.3123682e+00  2.1605031e-06
1.1232408e+00  1.3123662e+00  1.5601153e-06
1.1233625e+00  1.3123643e+00  2.0567545e-06
1.1234843e+00  1.3123624e+00  1.8458161e-06
1.1236061e+00  1.3123606e+00  2.3577718e-06
1.1237280e+00  1.3123589e+00  1.8459600e-06
1.1238499e+00  1.3123571e+00  2.1220317e-06
1.1239717e+00  1.3123550e+00  1.2371709e-06
1.1240937e+00  1.3123529e+00  1.9477579e-06
1.1242156e+00  1.3123510e+00  1.9972283e-06
1.1243376e+00  1.3123496e+00  2.7150670e-06
1.1244596e+00  1.3123478e+00  1.5091151e-06
1.1245816e+00  1.3123456e+00  1.6687803e-06
1.1247036e+00  1.3123435e+00  1.9344545e-06
1.1248258e+00  1.3123418e+00  2.5284057e-06
1.1249479e+00  1.3123403e+00  2.3832131e-06
1.1250700e+00  1.3123386e+00  2.0532384e-06
1.1251922e+00  1.3123364e+00  1.3697669e-06
1.1253144e+00  1.3123344e+00  2.1973633e-06
1.1254365e+00  1.3123326e+00  1.8336970e-06
1.1255589e+00  1.3123308e+00  2.2911433e-06
1.1256810e+00  1.3123291e+00  1.9207744e-06
1.1258034e+00  1.3123273e+00  1.9068781e-06
1.1259257e+00  1.3123255e+00  1.6634044e-06
1.1260480e+00  1.3123235e+00  1.0301771e-06
1.1261704e+00  1.3123211e+00  1.1644844e-06
1.1262928e+00  1.3123192e+00  1.7041835e-06
1.1264153e+00  1.3123173e+00  1.4372242e-06
1.1265377e+00  1.3123152e+00  1.8126478e-06
1.1266602e+00  1.3123134e+00  2.1802318e-06
1.1267827e+00  1.3123118e+00  2.3355947e-06
1.1269052e+00  1.3123102e+00  2.1128476e-06
1.1270278e+00  1.3123083e+00  1.5305367e-06
1.1271504e+00  1.3123062e+00  1.6856644e-06
1.1272730e+00  1.3123045e+00  2.1601600e-06
1.1273956e+00  1.3123029e+00  1.5278592e-06
1.1275183e+00  1.3123006e+00  8.3062423e-07
1.1276410e+00  1.3122983e+00  1.2339403e-06
1.1277637e+00  1.3122965e+00  1.7737457e-06
1.1278864e+00  1.3122946e+00  1.4829142e-06
1.1280092e+00  1.3122929e+00  2.1366579e-06
1.1281320e+00  1.3122911e+00  1.2634445e-06
1.1282548e+00  1.3122890e+00  1.2151147e-06
1.1283777e+00  1.3122869e+00  1.1427530e-06
1.1285006e+00  1.3122848e+00  1.5093243e-06
1.1286235e+00  1.3122829e+00  1.7322765e-06
1.1287464e+00  1.3122813e+00  1.9299055e-06
1.1288694e+00  1.3122793e+00  1.6660465e-06
1.1289924e+00  1.3122774e+00  1.9995780e-06
1.1291153e+00  1.3122756e+00  1.9041501e-06
1.1292384e+00  1.3122737e+00  1.7570939e-06
1.1293615e+00  1.3122718e+00  1.9607749e-06
1.1294847e+00  1.3122700e+00  2.1379014e-06
1.1296077e+00  1.3122684e+00  2.2013542e-06
1.1297309e+00  1.3122666e+00  1.7348500e-06
1.1298540e+00  1.3122647e+00  1.6143800e-06
1.1299772e+00  1.3122627e+00  1.3143524e-06
1.1301005e+00  1.3122605e+00  1.1959813e-06
1.1302238e+00  1.3122587e+00  1.9285978e-06
1.1303470e+00  1.3122571e+00  1.5446049e-06
1.1304703e+00  1.3122551e+00  1.3312645e-06
1.1305937e+00  1.3122530e+00  5.9449417e-07
1.1307170e+00  1.3122509e+00  1.0941437e-06
1.1308404e+00  1.3122489e+00  1.4282734e-06
1.1309638e+00  1.3122469e+00  8.1035392e-07
1.1310873e+00  1.3122450e+00  1.7340981e-06
1.1312107e+00  1.3122432e+00  8.3712371e-07
1.1313342e+00  1.3122410e+00  1.1594865e-06
1.1314578e+00  1.3122391e+00  1.4828597e-06
1.1315813e+00  1.3122371e+00  1.1333012e-06
1.1317049e+00  1.3122352e+00  1.6158630e-06
1.1318285e+00  1.3122334e+00  1.4122480e-06
1.1319520e+00  1.3122315e+00  1.5733801e-06
1.1320758e+00  1.3122298e+00  1.8771607e-06
1.1321995e+00  1.3122281e+00  1.6599006e-06
1.1323231e+00  1.3122261e+00  1.1366881e-06
1.1324469e+00  1.3122241e+00  1.8306238e-06
1.1325707e+00  1.3122226e+00  1.6953589e-06
1.1326945e+00  1.3122209e+00  1.0903735e-06
1.1328183e+00  1.3122188e+00  5.1591320e-07
1.1329422e+00  1.3122166e+00  4.3465778e-07
1.1330661e+00  1.3122143e+00  6.4188043e-08
1.1331900e+00  1.3122120e+00  5.7030604e-07
1.1333139e+00  1.3122102e+00  1.0450811e-06
1.1334379e+00  1.3122084e+00  7.0346101e-07
1.1335618e+00  1.3122063e+00  6.5522721e-07
1.1336858e+00  1.3122044e+00  9.9480303e-07
1.1338099e+00  1.3122025e+00  8.7508596e-07
1.1339340e+00  1.3122007e+00  8.1721799e-07
1.1340580e+00  1.3121985e+00  1.1937986e-07
1.1341822e+00  1.3121964e+00  1.0813137e-06
1.1343063e+00  1.3121947e+00  8.7415310e-07
1.1344305e+00  1.3121928e+00  5.4346401e-07
1.1345547e+00  1.3121907e+00  1.8296795e-07
1.1346788e+00  1.3121884e+00  6.6445438e-07
1.1348032e+00  1.3121865e+00  7.8328594e-07
1.1349275e+00  1.3121847e+00  1.0249863e-06
1.1350518e+00  1.3121830e+00  1.1188451e-06
1.1351761e+00  1.3121811e+00  3.9193355e-07
1.1353005e+00  1.3121789e+00  1.8337781e-07
1.1354249e+00  1.3121767e+00  6.8654622e-08
1.1355493e+00  1.3121744e+00  2.9966054e-07
1.1356736e+00  1.3121722e+00  5.4797022e-07
1.1357982e+00  1.3121705e+00  1.5997139e-06
1.1359227e+00  1.3121690e+00  9.3412046e-07
1.1360472e+00  1.3121669e+00  1.0255104e-06
1.1361718e+00  1.3121651e+00  1.2385950e-06
1.1362964e+00  1.3121631e+00  6.9724121e-07
1.1364210e+00  1.3121610e+00  8.7659851e-07
1.1365457e+00  1.3121592e+00  1.2722491e-06
1.1366704e+00  1.3121575e+00  1.2398566e-06
1.1367950e+00  1.3121558e+00  9.5759424e-07
1.1369197e+00  1.3121536e+00  1.0785246e-08
1.1370445e+00  1.3121512e+00  3.4330097e-07
1.1371692e+00  1.3121493e+00  9.3516729e-07
1.1372941e+00  1.3121473e+00  3.6142541e-07
1.1374189e+00  1.3121454e+00  8.5003416e-07
1.1375437e+00  1.3121434e+00  7.5200876e-07
1.1376686e+00  1.3121415e+00  7.2848655e-07
1.1377935e+00  1.3121396e+00  7.5904285e-07
1.1379185e+00  1.3121376e+00  4.1370913e-07
1.1380434e+00  1.3121355e+00  3.1093657e-07
1.1381685e+00  1.3121336e+00  5.1391822e-07
1.1382935e+00  1.3121314e+00  2.6666069e-07
1.1384186e+00  1.3121291e+00  4.0176666e-08
1.1385436e+00  1.3121269e+00  7.4295446e-07
1.1386687e+00  1.3121253e+00  1.2977569e-06
1.1387938e+00  1.3121237e+00  9.4110294e-07
1.1389190e+00  1.3121217e+00  8.5854043e-07
1.1390442e+00  1.3121197e+00  1.7816362e-07
1.1391695e+00  1.3121175e+00  4.9063055e-07
1.1392946e+00  1.3121154e+00  5.9242370e-07
1.1394199e+00  1.3121135e+00  7.7555922e-07
1.1395452e+00  1.3121119e+00  1.0372227e-06
1.1396705e+00  1.3121098e+00  1.0811341e-08
1.1397959e+00  1.3121074e+00  2.2907983e-07
1.1399213e+00  1.3121053e+00  4.6724779e-07
1.1400467e+00  1.3121032e+00  2.1050901e-07
1.1401721e+00  1.3121011e+00  8.7329761e-07
1.1402977e+00  1.3120992e+00  6.1499156e-07
1.1404231e+00  1.3120973e+00  1.2765895e-06
1.1405486e+00  1.3120956e+00  1.1793517e-06
1.1406741e+00  1.3120939e+00  9.3037687e-07
1.1407996e+00  1.3120918e+00  2.2670505e-07
1.1409253e+00  1.3120894e+00  1.4569696e-07
1.1410509e+00  1.3120872e+00  6.0312220e-07
1.1411766e+00  1.3120852e+00  5.8203830e-07
1.1413023e+00  1.3120831e+00  9.6053918e-07
1.1414280e+00  1.3120813e+00  1.1012394e-06
1.1415538e+00  1.3120795e+00  8.3763928e-07
1.1416795e+00  1.3120772e+00  3.8748800e-07
1.1418053e+00  1.3120750e+00  1.2894324e-06
1.1419311e+00  1.3120732e+00  1.2346552e-06
1.1420569e+00  1.3120714e+00  1.6917076e-06
1.1421828e+00  1.3120697e+00  1.3849399e-06
1.1423087e+00  1.3120677e+00  1.0365179e-06
1.1424347e+00  1.3120657e+00  1.1440471e-06
1.1425606e+00  1.3120637e+00  9.4681076e-07
1.1426866e+00  1.3120617e+00  1.1092591e-06
1.1428126e+00  1.3120596e+00  1.0380649e-06
1.1429387e+00  1.3120579e+00  1.0753579e-06
1.1430649e+00  1.3120557e+00  6.8792929e-07
1.1431909e+00  1.3120536e+00  7.6690617e-07
1.1433170e+00  1.3120517e+00  1.0157827e-06
1.1434431e+00  1.3120495e+00  8.1896189e-07
1.1435694e+00  1.3120475e+00  1.0034757e-06
1.1436955e+00  1.3120455e+00  1.0606943e-06
1.1438218e+00  1.3120435e+00  1.4390072e-06
1.1439480e+00  1.3120419e+00  1.1081447e-06
1.1440743e+00  1.3120397e+00  6.4033611e-07
1.1442007e+00  1.3120375e+00  9.3260212e-07
1.1443270e+00  1.3120357e+00  1.3067529e-06
1.1444534e+00  1.3120337e+00  6.2671597e-07
1.1445798e+00  1.3120316e+00  1.0551591e-06
1.1447062e+00  1.3120297e+00  7.0429621e-07
1.1448327e+00  1.3120275e+00  4.4038146e-07
1.1449592e+00  1.3120254e+00  1.2486082e-06
1.1450857e+00  1.3120236e+00  8.5978792e-07
1.1452123e+00  1.3120215e+00  7.7032740e-07
1.1453388e+00  1.3120195e+00  9.5208952e-07
1.1454654e+00  1.3120174e+00  7.9714988e-07
1.1455921e+00  1.3120154e+00  6.2938216e-07
1.1457187e+00  1.3120133e+00  9.1297670e-07
1.1458454e+00  1.3120112e+00  6.4132740e-07
1.1459721e+00  1.3120093e+00  1.2499233e-06
1.1460989e+00  1.3120075e+00  8.1756519e-07
1.1462256e+00  1.3120053e+00  3.4402805e-07
1.1463524e+00  1.3120031e+00  7.7198098e-07
1.1464792e+00  1.3120012e+00  7.3412826e-07
1.1466061e+00  1.3119990e+00  4.2849402e-07
1.1467330e+00  1.3119969e+00  8.7688306e-07
1.1468599e+00  1.3119951e+00  9.8893793e-07
1.1469868e+00  1.3119932e+00  6.9313995e-07
1.1471138e+00  1.3119909e+00  5.5999855e-08
1.1472408e+00  1.3119886e+00  7.0546810e-07
1.1473678e+00  1.3119867e+00  9.9471674e-07
1.1474949e+00  1.3119849e+00  1.0781858e-06
1.1476220e+00  1.3119829e+00  5.4468563e-07
1.1477491e+00  1.3119807e+00  5.1094270e-07
1.1478761e+00  1.3119785e+00  3.6478835e-07
1.1480035e+00  1.3119764e+00  1.0339259e-06
1.1481307e+00  1.3119744e+00  3.8333931e-07
1.1482579e+00  1.3119721e+00  9.8722012e-07
1.1483850e+00  1.3119704e+00  1.0631561e-06
1.1485122e+00  1.3119684e+00  8.7196344e-07
1.1486396e+00  1.3119662e+00  7.1710514e-07
1.1487670e+00  1.3119643e+00  1.4309936e-06
1.1488943e+00  1.3119625e+00  8.6012966e-07
1.1490217e+00  1.3119605e+00  9.2167784e-07
1.1491491e+00  1.3119586e+00  5.6229470e-07
1.1492766e+00  1.3119560e+00  1.0902468e-08
1.1494040e+00  1.3119537e+00  4.1118034e-07
1.1495315e+00  1.3119516e+00  8.5494526e-07
1.1496592e+00  1.3119497e+00  1.2400121e-06
1.1497866e+00  1.3119478e+00  9.5953067e-07
1.1499141e+00  1.3119459e+00  1.0546280e-06
1.1500418e+00  1.3119437e+00  6.0039451e-07
1.1501695e+00  1.3119417e+00  1.2804263e-06
1.1502972e+00  1.3119398e+00  9.5427652e-07
1.1504250e+00  1.3119379e+00  8.8445842e-07
1.1505526e+00  1.3119358e+00  5.4990022e-07
1.1506804e+00  1.3119335e+00  5.0954390e-07
1.1508081e+00  1.3119313e+00  4.5629903e-07
1.1509360e+00  1.3119290e+00  3.3117635e-07
1.1510638e+00  1.3119268e+00  9.1050350e-07
1.1511917e+00  1.3119251e+00  1.3747422e-06
1.1513196e+00  1.3119231e+00  1.0621163e-06
1.1514475e+00  1.3119211e+00  8.7054457e-07
1.1515754e+00  1.3119192e+00  1.3813670e-06
1.1517034e+00  1.3119172e+00  4.6100087e-07
1.1518315e+00  1.3119149e+00  7.8234768e-07
1.1519595e+00  1.3119128e+00  7.3659720e-07
1.1520876e+00  1.3119109e+00  1.1557615e-06
1.1522157e+00  1.3119088e+00  5.5198427e-07
1.1523438e+00  1.3119066e+00  3.1957205e-07
1.1524719e+00  1.3119044e+00  5.5513169e-07
1.1526000e+00  1.3119023e+00  5.0832159e-07
1.1527283e+00  1.3119001e+00  5.5460544e-07
1.1528566e+00  1.3118980e+00  8.7297667e-07
1.1529849e+00  1.3118961e+00  9.6537633e-07
1.1531132e+00  1.3118939e+00  1.8543366e-07
1.1532415e+00  1.3118916e+00  8.2714581e-07
1.1533698e+00  1.3118895e+00  5.0040984e-07
1.1534982e+00  1.3118871e+00  8.7838885e-07
1.1536266e+00  1.3118854e+00  1.4274292e-06
1.1537551e+00  1.3118834e+00  1.1472902e-06
1.1538836e+00  1.3118815e+00  9.6187375e-07
1.1540121e+00  1.3118794e+00  8.8116030e-07
1.1541406e+00  1.3118773e+00  7.3903408e-07
1.1542691e+00  1.3118749e+00  8.2241144e-07
1.1543977e+00  1.3118728e+00  1.0634109e-06
1.1545264e+00  1.3118708e+00  1.4309354e-06
1.1546550e+00  1.3118690e+00  1.3794884e-06
1.1547836e+00  1.3118671e+00  1.1475373e-06
1.1549124e+00  1.3118650e+00  7.8496640e-07
1.1550411e+00  1.3118627e+00  5.9740910e-07
1.1551698e+00  1.3118603e+00  4.2195168e-07
1.1552986e+00  1.3118581e+00  1.0144255e-06
1.1554275e+00  1.3118562e+00  1.0496969e-06
1.1555563e+00  1.3118539e+00  7.8911637e-07
1.1556851e+00  1.3118516e+00  1.0605874e-06
1.1558141e+00  1.3118497e+00  1.5679346e-06
1.1559430e+00  1.3118478e+00  1.4336257e-06
1.1560719e+00  1.3118458e+00  1.1899793e-06
1.1562009e+00  1.3118435e+00  1.0664438e-06
1.1563299e+00  1.3118414e+00  1.3777045e-06
1.1564590e+00  1.3118393e+00  1.1463927e-06
1.1565881e+00  1.3118372e+00  1.1660884e-06
1.1567172e+00  1.3118351e+00  1.4758872e-06
1.1568463e+00  1.3118330e+00  1.0935105e-06
1.1569754e+00  1.3118309e+00  1.4431390e-06
1.1571046e+00  1.3118286e+00  9.0768998e-07
1.1572340e+00  1.3118263e+00  1.5016054e-06
1.1573631e+00  1.3118244e+00  1.8445205e-06
1.1574924e+00  1.3118224e+00  1.6999820e-06
1.1576217e+00  1.3118203e+00  1.6582413e-06
1.1577510e+00  1.3118182e+00  1.6520509e-06
1.1578804e+00  1.3118162e+00  1.9752511e-06
1.1580098e+00  1.3118142e+00  1.7183431e-06
1.1581392e+00  1.3118120e+00  1.7219886e-06
1.1582686e+00  1.3118100e+00  1.7106041e-06
1.1583982e+00  1.3118078e+00  1.5190166e-06
1.1585276e+00  1.3118056e+00  1.7435688e-06
1.1586572e+00  1.3118035e+00  1.8138111e-06
1.1587867e+00  1.3118014e+00  1.9347326e-06
1.1589164e+00  1.3117993e+00  1.8552216e-06
1.1590459e+00  1.3117973e+00  2.1521043e-06
1.1591756e+00  1.3117954e+00  2.1223243e-06
1.1593053e+00  1.3117933e+00  1.6004039e-06
1.1594350e+00  1.3117909e+00  1.3996216e-06
1.1595647e+00  1.3117888e+00  2.0295340e-06
1.1596946e+00  1.3117867e+00  1.4188182e-06
1.1598243e+00  1.3117844e+00  1.9653576e-06
1.1599541e+00  1.3117824e+00  2.0712710e-06
1.1600840e+00  1.3117802e+00  1.7419216e-06
1.1602138e+00  1.3117779e+00  2.1122487e-06
1.1603438e+00  1.3117760e+00  2.4296346e-06
1.1604737e+00  1.3117740e+00  1.8873515e-06
1.1606036e+00  1.3117718e+00  2.2052898e-06
1.1607337e+00  1.3117697e+00  2.1339044e-06
1.1608638e+00  1.3117676e+00  2.1922958e-06
1.1609938e+00  1.3117656e+00  2.1126011e-06
1.1611238e+00  1.3117635e+00  2.5105530e-06
1.1612540e+00  1.3117615e+00  2.1676256e-06
1.1613841e+00  1.3117594e+00  2.1136657e-06
1.1615143e+00  1.3117572e+00  2.1843348e-06
1.1616445e+00  1.3117552e+00  2.0714126e-06
1.1617748e+00  1.3117529e+00  1.5975337e-06
1.1619051e+00  1.3117504e+00  1.5761973e-06
1.1620353e+00  1.3117479e+00  1.8461647e-06
1.1621656e+00  1.3117459e+00  2.7922326e-06
1.1622959e+00  1.3117442e+00  2.6656664e-06
1.1624264e+00  1.3117419e+00  2.0345426e-06
1.1625566e+00  1.3117400e+00  2.7736960e-06
1.1626872e+00  1.3117378e+00  1.7779062e-06
1.1628176e+00  1.3117354e+00  2.2613353e-06
1.1629481e+00  1.3117334e+00  2.6669020e-06
1.1630787e+00  1.3117312e+00  2.0921700e-06
1.1632092e+00  1.3117290e+00  2.5368449e-06
1.1633399e+00  1.3117269e+00  3.0018036e-06
1.1634704e+00  1.3117250e+00  2.6102027e-06
1.1636010e+00  1.3117228e+00  2.5215322e-06
1.1637317e+00  1.3117204e+00  2.6931625e-06
1.1638623e+00  1.3117185e+00  3.2833957e-06
1.1639932e+00  1.3117167e+00  2.8921377e-06
1.1641239e+00  1.3117145e+00  2.6322937e-06
1.1642547e+00  1.3117121e+00  2.4311605e-06
1.1643856e+00  1.3117099e+00  2.5750251e-06
1.1645164e+00  1.3117076e+00  2.7525223e-06
1.1646473e+00  1.3117056e+00  3.2848729e-06
1.1647782e+00  1.3117037e+00  2.9304583e-06
1.1649091e+00  1.3117017e+00  3.0999593e-06
1.1650401e+00  1.3116995e+00  2.7617300e-06
1.1651711e+00  1.3116972e+00  2.6561538e-06
1.1653022e+00  1.3116950e+00  2.9105656e-06
1.1654330e+00  1.3116930e+00  3.1089626e-06
1.1655642e+00  1.3116908e+00  2.7185920e-06
1.1656953e+00  1.3116885e+00  2.8560912e-06
1.1658266e+00  1.3116864e+00  3.0764352e-06
1.1659577e+00  1.3116844e+00  3.1832212e-06
1.1660889e+00  1.3116821e+00  2.7604026e-06
1.1662201e+00  1.3116800e+00  3.1839168e-06
1.1663514e+00  1.3116779e+00  3.1589527e-06
1.1664826e+00  1.3116757e+00  2.8915517e-06
1.1666141e+00  1.3116735e+00  3.0217238e-06
1.1667453e+00  1.3116713e+00  2.9718544e-06
1.1668767e+00  1.3116690e+00  3.4643765e-06
1.1670080e+00  1.3116671e+00  3.4453503e-06
1.1671395e+00  1.3116651e+00  3.2804203e-06
1.1672710e+00  1.3116628e+00  3.1949064e-06
1.1674025e+00  1.3116606e+00  3.3155552e-06
1.1675340e+00  1.3116584e+00  2.9197010e-06
1.1676656e+00  1.3116561e+00  3.4255240e-06
1.1677972e+00  1.3116540e+00  3.2948149e-06
1.1679288e+00  1.3116518e+00  3.5862881e-06
1.1680604e+00  1.3116499e+00  3.7448376e-06
1.1681921e+00  1.3116479e+00  3.6035317e-06
1.1683238e+00  1.3116457e+00  3.3426691e-06
1.1684556e+00  1.3116434e+00  3.3546919e-06
1.1685873e+00  1.3116413e+00  3.4378345e-06
1.1687191e+00  1.3116392e+00  3.4750728e-06
1.1688509e+00  1.3116369e+00  3.1078746e-06
1.1689827e+00  1.3116344e+00  3.1971833e-06
1.1691147e+00  1.3116322e+00  3.7494160e-06
1.1692466e+00  1.3116302e+00  3.9390484e-06
1.1693785e+00  1.3116282e+00  3.7534535e-06
1.1695105e+00  1.3116261e+00  4.0377240e-06
1.1696424e+00  1.3116241e+00  3.8504136e-06
1.1697747e+00  1.3116220e+00  3.7230907e-06
1.1699066e+00  1.3116198e+00  3.5701053e-06
1.1700387e+00  1.3116177e+00  3.5994760e-06
1.1701708e+00  1.3116153e+00  3.1369784e-06
1.1703030e+00  1.3116128e+00  3.5068620e-06
1.1704352e+00  1.3116111e+00  4.1970984e-06
1.1705674e+00  1.3116091e+00  3.5086105e-06
1.1706996e+00  1.3116065e+00  2.9503187e-06
1.1708319e+00  1.3116041e+00  4.0454229e-06
1.1709642e+00  1.3116024e+00  3.8536032e-06
1.1710964e+00  1.3116001e+00  3.3895610e-06
1.1712289e+00  1.3115978e+00  3.6675483e-06
1.1713613e+00  1.3115957e+00  3.6949657e-06
1.1714936e+00  1.3115935e+00  3.6061874e-06
1.1716262e+00  1.3115911e+00  3.3272083e-06
1.1717587e+00  1.3115888e+00  3.5494318e-06
1.1718911e+00  1.3115867e+00  4.0770974e-06
1.1720237e+00  1.3115847e+00  3.7266957e-06
1.1721563e+00  1.3115824e+00  3.6361514e-06
1.1722889e+00  1.3115801e+00  3.3920282e-06
1.1724215e+00  1.3115779e+00  4.2094812e-06
1.1725541e+00  1.3115759e+00  3.8803691e-06
1.1726868e+00  1.3115737e+00  3.8392714e-06
1.1728196e+00  1.3115716e+00  4.1408389e-06
1.1729523e+00  1.3115695e+00  3.4218542e-06
1.1730851e+00  1.3115668e+00  3.6110716e-06
1.1732179e+00  1.3115647e+00  4.3395435e-06
1.1733507e+00  1.3115628e+00  3.9726951e-06
1.1734836e+00  1.3115605e+00  3.7636189e-06
1.1736165e+00  1.3115582e+00  3.9316369e-06
1.1737494e+00  1.3115561e+00  4.1143348e-06
1.1738824e+00  1.3115538e+00  3.6636659e-06
1.1740154e+00  1.3115515e+00  4.1874314e-06
1.1741484e+00  1.3115494e+00  4.0765676e-06
1.1742815e+00  1.3115473e+00  4.1161998e-06
1.1744146e+00  1.3115450e+00  4.0219643e-06
1.1745477e+00  1.3115427e+00  4.1553353e-06
1.1746808e+00  1.3115406e+00  4.0418067e-06
1.1748140e+00  1.3115383e+00  4.0052614e-06
1.1749471e+00  1.3115362e+00  4.3971959e-06
1.1750804e+00  1.3115340e+00  4.0510381e-06
1.1752137e+00  1.3115318e+00  4.1472526e-06
1.1753470e+00  1.3115294e+00  3.9715728e-06
1.1754802e+00  1.3115273e+00  4.5681550e-06
1.1756136e+00  1.3115253e+00  4.6643372e-06
1.1757470e+00  1.3115232e+00  4.1485937e-06
1.1758806e+00  1.3115209e+00  4.1738658e-06
1.1760139e+00  1.3115185e+00  3.8651265e-06
