mastrapa2008Ic
100
ne
Wavelength (microns) 	 real  imaginary
1.1641239e+00  1.3116492e+00  1.1630356e-07
1.1642547e+00  1.3116469e+00  1.1044556e-08
1.1643856e+00  1.3116446e+00  1.1045797e-08
1.1645164e+00  1.3116424e+00  6.9304616e-07
1.1646473e+00  1.3116404e+00  4.7998105e-07
1.1647782e+00  1.3116384e+00  5.2375822e-07
1.1649091e+00  1.3116363e+00  6.1659375e-07
1.1650401e+00  1.3116342e+00  3.6740474e-07
1.1651711e+00  1.3116320e+00  3.2836303e-07
1.1653022e+00  1.3116298e+00  2.2275383e-07
1.1654330e+00  1.3116275e+00  1.7652847e-07
1.1655642e+00  1.3116252e+00  4.2549150e-08
1.1656953e+00  1.3116229e+00  2.9696946e-07
1.1658266e+00  1.3116207e+00  6.5251078e-07
1.1659577e+00  1.3116188e+00  6.8796612e-07
1.1660889e+00  1.3116165e+00  9.4026660e-08
1.1662201e+00  1.3116143e+00  1.0077381e-06
1.1663514e+00  1.3116122e+00  4.1427634e-07
1.1664826e+00  1.3116101e+00  7.8974176e-07
1.1666141e+00  1.3116080e+00  4.1460984e-07
1.1667453e+00  1.3116057e+00  3.3607688e-07
1.1668767e+00  1.3116035e+00  6.5309854e-07
1.1670080e+00  1.3116013e+00  2.7676728e-07
1.1671395e+00  1.3115993e+00  7.4735772e-07
1.1672710e+00  1.3115970e+00  4.0598270e-08
1.1674025e+00  1.3115945e+00  2.0986118e-07
1.1675340e+00  1.3115921e+00  3.1042353e-07
1.1676656e+00  1.3115898e+00  6.6942135e-07
1.1677972e+00  1.3115876e+00  8.3640487e-07
1.1679288e+00  1.3115855e+00  1.2716727e-06
1.1680604e+00  1.3115835e+00  1.2385715e-06
1.1681921e+00  1.3115816e+00  1.4663822e-06
1.1683238e+00  1.3115796e+00  1.1400105e-06
1.1684556e+00  1.3115774e+00  1.0939837e-06
1.1685873e+00  1.3115752e+00  7.7982207e-07
1.1687191e+00  1.3115730e+00  1.0802981e-06
1.1688509e+00  1.3115708e+00  7.1785115e-07
1.1689827e+00  1.3115683e+00  4.3656752e-07
1.1691147e+00  1.3115659e+00  1.0791326e-06
1.1692466e+00  1.3115638e+00  1.3940509e-06
1.1693785e+00  1.3115619e+00  1.5863357e-06
1.1695105e+00  1.3115602e+00  1.3395136e-06
1.1696424e+00  1.3115579e+00  9.9331987e-07
1.1697747e+00  1.3115556e+00  8.3782112e-07
1.1699066e+00  1.3115534e+00  8.3791571e-07
1.1700387e+00  1.3115512e+00  9.9444901e-07
1.1701708e+00  1.3115489e+00  3.0916854e-07
1.1703030e+00  1.3115463e+00  6.8551503e-07
1.1704352e+00  1.3115442e+00  1.0545410e-06
1.1705674e+00  1.3115420e+00  7.4519585e-07
1.1706996e+00  1.3115394e+00  5.9388333e-07
1.1708319e+00  1.3115371e+00  1.6858752e-06
1.1709642e+00  1.3115355e+00  1.6816655e-06
1.1710964e+00  1.3115335e+00  1.1472011e-06
1.1712289e+00  1.3115312e+00  1.4342335e-06
1.1713613e+00  1.3115292e+00  9.9215401e-07
1.1714936e+00  1.3115267e+00  8.1665183e-07
1.1716262e+00  1.3115243e+00  1.1801093e-06
1.1717587e+00  1.3115221e+00  1.2506066e-06
1.1718911e+00  1.3115199e+00  1.1810382e-06
1.1720237e+00  1.3115177e+00  1.4954172e-06
1.1721563e+00  1.3115157e+00  1.4066289e-06
1.1722889e+00  1.3115134e+00  1.0862909e-06
1.1724215e+00  1.3115110e+00  9.9878980e-07
1.1725541e+00  1.3115087e+00  1.4070372e-06
1.1726868e+00  1.3115065e+00  1.6798215e-06
1.1728196e+00  1.3115044e+00  1.8393910e-06
1.1729523e+00  1.3115025e+00  1.8964471e-06
1.1730851e+00  1.3115003e+00  1.2372346e-06
1.1732179e+00  1.3114979e+00  1.4479482e-06
1.1733507e+00  1.3114957e+00  1.5535257e-06
1.1734836e+00  1.3114935e+00  1.4972800e-06
1.1736165e+00  1.3114913e+00  1.6811532e-06
1.1737494e+00  1.3114893e+00  1.6813436e-06
1.1738824e+00  1.3114870e+00  1.3418558e-06
1.1740154e+00  1.3114848e+00  1.4709030e-06
1.1741484e+00  1.3114825e+00  1.2434840e-06
1.1742815e+00  1.3114802e+00  1.2446731e-06
1.1744146e+00  1.3114779e+00  1.2574912e-06
1.1745477e+00  1.3114756e+00  1.4094987e-06
1.1746808e+00  1.3114733e+00  1.3427762e-06
1.1748140e+00  1.3114711e+00  1.6399154e-06
1.1749471e+00  1.3114690e+00  1.5456260e-06
1.1750804e+00  1.3114667e+00  1.6739846e-06
1.1752137e+00  1.3114647e+00  1.6759705e-06
1.1753470e+00  1.3114622e+00  8.9539509e-07
1.1754802e+00  1.3114597e+00  1.7724642e-06
1.1756136e+00  1.3114579e+00  2.2780873e-06
1.1757470e+00  1.3114558e+00  1.2828731e-06
