Wavelength (microns) 	 real  imaginary
2.58044e+00   1.21729e+00   1.73000e-03
2.58108e+00   1.21661e+00   1.93000e-03
2.58172e+00   1.21666e+00   3.01000e-03
2.58236e+00   1.21698e+00   2.54000e-03
2.58301e+00   1.21656e+00   2.28000e-03
2.58365e+00   1.21631e+00   3.02000e-03
2.58429e+00   1.21690e+00   3.38000e-03
2.58494e+00   1.21734e+00   2.68000e-03
2.58558e+00   1.21694e+00   1.85000e-03
2.58623e+00   1.21639e+00   2.02000e-03
2.58687e+00   1.21624e+00   2.08000e-03
2.58752e+00   1.21611e+00   1.78000e-03
2.58816e+00   1.21565e+00   1.52000e-03
2.58881e+00   1.21489e+00   1.44000e-03
2.58946e+00   1.21452e+00   2.25000e-03
2.59010e+00   1.21483e+00   2.64000e-03
2.59075e+00   1.21479e+00   2.00000e-03
2.59140e+00   1.21413e+00   2.08000e-03
2.59205e+00   1.21401e+00   2.93000e-03
2.59269e+00   1.21460e+00   3.15000e-03
2.59334e+00   1.21480e+00   2.37000e-03
2.59399e+00   1.21424e+00   1.95000e-03
2.59464e+00   1.21391e+00   2.45000e-03
2.59529e+00   1.21413e+00   2.50000e-03
2.59594e+00   1.21392e+00   1.79000e-03
2.59659e+00   1.21321e+00   1.78000e-03
2.59724e+00   1.21301e+00   2.52000e-03
2.59789e+00   1.21318e+00   2.43000e-03
2.59854e+00   1.21321e+00   2.34000e-03
2.59919e+00   1.21318e+00   2.28000e-03
2.59984e+00   1.21310e+00   1.91000e-03
2.60049e+00   1.21284e+00   1.72000e-03
2.60115e+00   1.21236e+00   1.34000e-03
2.60180e+00   1.21167e+00   1.46000e-03
2.60245e+00   1.21133e+00   2.02000e-03
2.60311e+00   1.21156e+00   2.46000e-03
2.60376e+00   1.21170e+00   2.10000e-03
2.60441e+00   1.21145e+00   1.89000e-03
2.60507e+00   1.21123e+00   2.07000e-03
2.60572e+00   1.21116e+00   2.04000e-03
2.60638e+00   1.21109e+00   2.03000e-03
