mastrapa2008Ic
130
ne
Wavelength (microns) 	 real  imaginary
1.1499141e+00  1.3121071e+00  1.0908517e-08
1.1500418e+00  1.3121051e+00  1.0909727e-08
1.1501695e+00  1.3121032e+00  1.0910938e-08
1.1502972e+00  1.3121011e+00  1.0912149e-08
1.1504250e+00  1.3120990e+00  1.0913361e-08
1.1505526e+00  1.3120970e+00  1.0914572e-08
1.1506804e+00  1.3120950e+00  1.0915784e-08
1.1508081e+00  1.3120930e+00  1.0916997e-08
1.1509360e+00  1.3120910e+00  1.0918209e-08
1.1510638e+00  1.3120890e+00  1.0919422e-08
1.1511917e+00  1.3120871e+00  1.0920635e-08
1.1513196e+00  1.3120849e+00  1.0921848e-08
1.1514475e+00  1.3120829e+00  1.0923062e-08
1.1515754e+00  1.3120809e+00  1.0924276e-08
1.1517034e+00  1.3120790e+00  1.0925490e-08
1.1518315e+00  1.3120769e+00  1.0926704e-08
1.1519595e+00  1.3120748e+00  1.0927919e-08
1.1520876e+00  1.3120728e+00  1.0929134e-08
1.1522157e+00  1.3120708e+00  1.0930349e-08
1.1523438e+00  1.3120688e+00  1.0931564e-08
1.1524719e+00  1.3120667e+00  1.0932780e-08
1.1526000e+00  1.3120646e+00  1.0933996e-08
1.1527283e+00  1.3120627e+00  1.0935212e-08
1.1528566e+00  1.3120607e+00  1.0936429e-08
1.1529849e+00  1.3120586e+00  1.0937646e-08
1.1531132e+00  1.3120565e+00  1.0938863e-08
1.1532415e+00  1.3120546e+00  1.0940080e-08
1.1533698e+00  1.3120526e+00  9.6932844e-08
1.1534982e+00  1.3120505e+00  1.0942516e-08
1.1536266e+00  1.3120486e+00  1.0943734e-08
1.1537551e+00  1.3120465e+00  1.0944952e-08
1.1538836e+00  1.3120444e+00  1.0946171e-08
1.1540121e+00  1.3120424e+00  1.0947390e-08
1.1541406e+00  1.3120404e+00  1.0948609e-08
1.1542691e+00  1.3120383e+00  1.0949829e-08
1.1543977e+00  1.3120363e+00  1.0951049e-08
1.1545264e+00  1.3120342e+00  1.0952269e-08
1.1546550e+00  1.3120322e+00  1.0953489e-08
1.1547836e+00  1.3120302e+00  1.0954710e-08
1.1549124e+00  1.3120281e+00  1.0955931e-08
1.1550411e+00  1.3120261e+00  1.0957152e-08
1.1551698e+00  1.3120240e+00  1.0958373e-08
1.1552986e+00  1.3120220e+00  1.0959595e-08
1.1554275e+00  1.3120199e+00  1.0960817e-08
1.1555563e+00  1.3120179e+00  1.0962039e-08
1.1556851e+00  1.3120158e+00  1.0963262e-08
1.1558141e+00  1.3120137e+00  1.0964484e-08
